,Unnamed: 0,Date,Total tested,Total cases,Total deaths,Total recovered,Newly tested,New cases,New deaths,Newly recovered,Days since first confirmed cases,Positivity rate,Positivity rate SMA7,Death case ratio,Cases Normalised,Tests Normalised,Daily Tests SMA3,Daily Cases SMA3,Daily Deaths SMA3,Daily Tests SMA7,Daily Cases SMA7,Daily Deaths SMA7,Daily Recoveries SMA7
489,489,2021-07-12,7015234.0,1034957.0,16639.0,881551.0,44067.0,13768.0,220.0,7020.0,491,0.3124333401411487,0.3110389280740759,0.016076996435600704,0.0094687708685369,0.005126670062187356,37322.0,11471.333333333334,211.66666666666666,36810.28571428572,11439.42857142857,201.42857142857142,6062.714285714285
490,490,2021-07-13,7056989.0,1047155.0,16842.0,889167.0,41755.0,12198.0,203.0,7646.0,492,0.29213267872111126,0.3078258499795386,0.016083578839808814,0.008389022883092179,0.00485769642695516,41945.666666666664,12613.333333333334,217.66666666666666,37542.28571428572,11535.57142857143,207.14285714285714,6378.857142857143
491,491,2021-07-14,7099479.0,1059538.0,17052.0,897412.0,42490.0,12383.0,210.0,8245.0,493,0.2914332784184514,0.30471685866406634,0.016093806923394915,0.008516254333606366,0.0049432049139342535,42770.666666666664,12783.0,211.0,38521.0,11710.0,208.42857142857142,6701.428571428572
492,492,2021-07-15,7144420.0,1071774.0,17278.0,905807.0,44941.0,12236.0,226.0,8395.0,494,0.2722680848223226,0.2984446312002268,0.016120935943585123,0.008415156910765362,0.005228349541942088,43062.0,12272.333333333334,213.0,39676.857142857145,11793.57142857143,212.28571428571428,7065.857142857143
493,493,2021-07-16,7186365.0,1083922.0,17465.0,914343.0,41945.0,12148.0,187.0,8536.0,495,0.2896173560615091,0.29560178182328467,0.01611278302313266,0.00835463600457483,0.0048798006616844495,43125.333333333336,12255.666666666666,207.66666666666666,40442.42857142857,11911.285714285714,208.71428571428572,7422.714285714285
494,494,2021-07-17,7215581.0,1092411.0,17669.0,923163.0,29214.0,8489.0,204.0,8820.0,496,0.2905798589717259,0.2921719028735931,0.01617431534468254,0.005838204234675315,0.003398700596744535,38700.0,10957.666666666666,205.66666666666666,40632.42857142857,11870.857142857143,211.42857142857142,7860.571428571428
495,495,2021-07-18,7255387.0,1103989.0,17894.0,932008.0,39806.0,11578.0,225.0,8845.0,497,0.2908606742702105,0.29133218162949703,0.01620849483101734,0.007962625589477065,0.00463095351386366,36988.333333333336,10738.333333333334,205.33333333333334,40602.57142857143,11828.57142857143,210.71428571428572,8215.285714285714
496,496,2021-07-19,7300399.0,1117310.0,18125.0,941343.0,45012.0,13321.0,231.0,9335.0,498,0.29594330400782015,0.2889764621818787,0.016221997476080944,0.00916135217459181,0.0052366095454461905,38010.666666666664,11129.333333333334,220.0,40737.57142857143,11764.714285714286,212.28571428571428,8546.0
497,497,2021-07-20,7339909.0,1128889.0,18325.0,951340.0,39510.0,11579.0,200.0,9997.0,499,0.29306504682358897,0.28910965762508983,0.016232773992837204,0.007963313327047411,0.004596517442916977,41442.666666666664,12159.333333333334,218.66666666666666,40416.857142857145,11676.285714285714,211.85714285714286,8881.857142857143
498,498,2021-07-21,7364888.0,1136503.0,18498.0,961044.0,24979.0,7614.0,173.0,9704.0,500,0.3048160454782017,0.2910214814907684,0.016276243881450377,0.005236433860621729,0.0029060088384364256,36500.333333333336,10838.0,201.33333333333334,37915.28571428572,10995.0,206.57142857142858,9090.285714285714
499,499,2021-07-22,7376374.0,1140200.0,18685.0,969610.0,11486.0,3697.0,187.0,8566.0,501,0.3218701027337628,0.2981074840495456,0.01638747588142431,0.002542565797572699,0.0013362591584243078,25325.0,7630.0,186.66666666666666,33136.0,9775.142857142857,201.0,9114.714285714286
500,500,2021-07-23,7396867.0,1146564.0,18851.0,978616.0,20493.0,6364.0,166.0,9006.0,502,0.31054506416825256,0.3010971566362232,0.01644129765106876,0.004376761897688032,0.0023841162226701496,18986.0,5891.666666666667,175.33333333333334,30071.428571428572,8948.857142857143,198.0,9181.857142857143
501,501,2021-07-24,7417694.0,1153344.0,19046.0,988339.0,20827.0,6780.0,195.0,9723.0,503,0.32553896384500886,0.30609131447526366,0.016513720104322734,0.004662860726952367,0.00242297314056269,17602.0,5613.666666666667,182.66666666666666,28873.285714285714,8704.714285714286,196.71428571428572,9310.857142857143
502,502,2021-07-25,7455281.0,1164635.0,19274.0,988923.0,37587.0,11291.0,228.0,10584.0,504,0.3003964136536568,0.30745356295861315,0.016549391010917583,0.007765244906787488,0.0043727993198410635,26302.333333333332,8145.0,196.33333333333334,28556.285714285714,8663.714285714286,197.14285714285714,9559.285714285714
503,503,2021-07-26,7506233.0,1179827.0,19521.0,1009975.0,50952.0,15192.0,247.0,11052.0,505,0.2981629769194536,0.30777065908884643,0.016545646098961968,0.010448109168710966,0.005927657725930292,36455.333333333336,11087.666666666666,223.33333333333334,29404.85714285714,8931.0,199.42857142857142,9804.57142857143
504,504,2021-07-27,7558711.0,1194752.0,19779.0,1022414.0,52478.0,14925.0,258.0,12439.0,506,0.28440489347917225,0.30653349432535837,0.016554900096421684,0.010264483237428328,0.006105189632229743,47005.666666666664,13802.666666666666,244.33333333333334,31257.428571428572,9409.0,207.71428571428572,10153.42857142857
505,505,2021-07-28,7612588.0,1210982.0,20016.0,1035884.0,53877.0,16230.0,237.0,13470.0,507,0.30124171724483545,0.30602287600630607,0.0165287345311491,0.011161980766731108,0.006267946602683826,52435.666666666664,15449.0,247.33333333333334,35385.71428571428,10639.857142857143,216.85714285714286,10691.42857142857
506,506,2021-07-29,7684870.0,1226253.0,20255.0,1050220.0,52282.0,15271.0,239.0,14336.0,508,0.29208905550667535,0.30176844068815073,0.01651779852934101,0.010502440436768377,0.006082387369035318,52879.0,15475.333333333334,244.66666666666666,41213.71428571428,12293.285714285714,224.28571428571428,11515.714285714286
507,507,2021-07-30,7709914.0,1240115.0,20467.0,1064195.0,45044.0,13972.0,212.0,13975.0,509,0.3101855963058343,0.3017170881363767,0.016504114537764642,0.009609069332887679,0.005240332363926912,50401.0,15157.666666666666,229.33333333333334,44721.0,13380.142857142857,230.85714285714286,12225.57142857143
508,508,2021-07-31,7740894.0,1249484.0,20685.0,1087212.0,30980.0,9369.0,218.0,14017.0,510,0.30242091672046484,0.29841450997572755,0.016554833835407255,0.006443413296580638,0.003604153641649404,42768.666666666664,12870.666666666666,223.0,46171.42857142857,13750.0,234.14285714285714,12839.0
509,509,2021-08-01,7790423.0,1264328.0,20916.0,1093266.0,49529.0,14844.0,231.0,15054.0,511,0.2997032041834077,0.29831548005140623,0.016543175505090452,0.010208776494230225,0.005762108641615666,41851.0,12728.333333333334,220.33333333333334,47877.42857142857,14257.57142857143,234.57142857142858,13477.57142857143
510,510,2021-08-02,7843885.0,1280317.0,21162.0,1108748.0,53462.0,15989.0,246.0,15482.0,512,0.2990722382252815,0.2984453745236673,0.01652871905942044,0.010996236012277491,0.006219666300511958,44657.0,13400.666666666666,231.66666666666666,48236.0,14371.42857142857,234.42857142857142,14110.42857142857
511,511,2021-08-03,7899169.0,1296093.0,21397.0,1125045.0,55284.0,15776.0,235.0,16297.0,513,0.2853628536285363,0.2985822259735765,0.01650884620162288,0.01084974790979359,0.006431634277758091,52758.333333333336,15536.333333333334,237.33333333333334,48636.857142857145,14493.0,231.14285714285714,14661.57142857143
512,512,2021-08-04,7948863.0,1309910.0,21638.0,1141157.0,49514.0,13817.0,241.0,16112.0,514,0.27905238922325,0.29541232197049283,0.016518692123886375,0.0095024700094839,0.0057603635704528275,52753.333333333336,15194.0,240.66666666666666,48013.57142857143,14148.285714285714,231.71428571428572,15039.0
513,513,2021-08-05,7995678.0,1322654.0,21902.0,1156943.0,46995.0,12744.0,264.0,15786.0,515,0.2711777848707309,0.2924249975939293,0.01655913035457497,0.008764527596501617,0.005467307953173459,50597.666666666664,14112.333333333334,246.66666666666666,47258.28571428572,13787.285714285714,235.28571428571428,15246.142857142857
514,514,2021-08-06,8043693.0,1335260.0,22150.0,1172437.0,48015.0,12606.0,248.0,15494.0,516,0.2625429553264605,0.28561890602544737,0.016588529574764466,0.008669619811793736,0.005585972792246486,48174.666666666664,13055.666666666666,251.0,47682.71428571428,13592.142857142857,240.42857142857142,15463.142857142857
515,515,2021-08-07,8075407.0,1343396.0,22411.0,1188820.0,31714.0,8136.0,261.0,16383.0,517,0.25654285173740304,0.27906489674215285,0.016682348317249716,0.00559543287234284,0.0036895457905509747,42241.333333333336,11162.0,257.6666666666667,47787.57142857143,13416.0,246.57142857142858,15801.142857142857
516,516,2021-08-08,8117410.0,1353695.0,22652.0,1205447.0,42003.0,10299.0,241.0,16627.0,518,0.2451967716591672,0.2712782635244042,0.01673345916177573,0.007083009237003307,0.004886548270180759,40577.333333333336,10347.0,250.0,46712.42857142857,12766.714285714286,248.0,16025.857142857143
517,517,2021-08-09,8164617.0,1365158.0,22897.0,1219859.0,47207.0,11463.0,245.0,14412.0,519,0.24282415743427882,0.2632428234114038,0.01677241755166801,0.007883535768887165,0.005491971625608245,40308.0,9966.0,249.0,45818.857142857145,12120.142857142857,247.85714285714286,15873.0
518,518,2021-08-10,8212041.0,1376322.0,23161.0,1234762.0,47424.0,11164.0,264.0,14903.0,520,0.23540823211875844,0.256106448910007,0.016828184102266767,0.007677902235353425,0.005517216988430644,45544.666666666664,10975.333333333334,250.0,44696.0,11461.285714285714,252.0,15673.857142857143
519,519,2021-08-11,8256471.0,1386742.0,23313.0,1248075.0,44430.0,10420.0,237.0,13313.0,521,0.2345262210218321,0.24974556773837583,0.016811346306666995,0.007166225483015289,0.005168900784328051,46353.666666666664,11015.666666666666,248.66666666666666,43969.71428571428,10976.0,251.42857142857142,15274.0
520,520,2021-08-12,8301549.0,1396868.0,23613.0,1262065.0,45087.0,10126.0,215.0,13990.0,522,0.2245880187193648,0.24308988685960925,0.016904245784139946,0.006964030637333284,0.005245334901260383,45647.0,10570.0,238.66666666666666,43697.142857142855,10602.0,244.42857142857142,15017.42857142857
521,521,2021-08-13,8342190.0,1405333.0,23810.0,1273522.0,40641.0,8465.0,197.0,11547.0,523,0.20828719765753795,0.2353390643354775,0.016942603639137487,0.005821698532986989,0.00472809580859501,43386.0,9670.333333333334,216.33333333333334,42643.71428571428,10010.42857142857,237.14285714285714,14453.57142857143
522,522,2021-08-14,8375520.0,1412218.0,23988.0,1281327.0,33330.0,6885.0,178.0,7805.0,524,0.20657065706570657,0.228200179382378,0.01698604606370971,0.004735073171838797,0.0038775481238274576,39686.0,8492.0,196.66666666666666,42874.57142857143,9831.714285714286,225.28571428571428,13228.142857142857
523,523,2021-08-15,8408521.0,1418902.0,24175.0,1292698.0,33001.0,6684.0,187.0,11371.0,525,0.20253931699039424,0.222106257286839,0.0170378222033657,0.004596837920199059,0.00383927289632253,35657.333333333336,7344.666666666667,187.33333333333334,41588.57142857143,9315.285714285714,217.57142857142858,12477.285714285714
524,524,2021-08-16,8441536.0,1425861.0,24349.0,1301966.0,33015.0,6959.0,174.0,9268.0,526,0.21078297743449947,0.2175289458582991,0.017076699622193187,0.0047859657520444715,0.003840901629407846,33115.333333333336,6842.666666666667,179.66666666666666,39561.142857142855,8671.857142857143,207.42857142857142,11742.42857142857
525,525,2021-08-17,8480814.0,1433396.0,24547.0,1314916.0,39278.0,7535.0,198.0,12950.0,527,0.19183766994246143,0.21130457983311376,0.017125065229706235,0.005182102592564319,0.004569527008931739,35098.0,7059.333333333333,186.33333333333334,38397.42857142857,8153.428571428572,198.0,11463.42857142857
526,526,2021-08-18,8521828.0,1440644.0,24719.0,1327028.0,41014.0,7248.0,172.0,12112.0,528,0.17672014434095676,0.20304656887870304,0.01715829864977052,0.0049847219098747425,0.004771489911510931,37769.0,7247.333333333333,181.33333333333334,37909.42857142857,7700.285714285715,188.71428571428572,11291.857142857143
527,527,2021-08-19,8559054.0,1447210.0,24878.0,1337181.0,37226.0,6566.0,159.0,10153.0,529,0.17638209853328318,0.19616000885211995,0.017190317922070743,0.004515684886898118,0.004330801273855414,39172.666666666664,7116.333333333333,176.33333333333334,36786.42857142857,7191.714285714285,180.71428571428572,10743.714285714286
528,528,2021-08-20,8593946.0,1453203.0,25023.0,1347755.0,34892.0,5993.0,145.0,10574.0,530,0.1717585692995529,0.1909416333724078,0.017219204749783754,0.0041216112590893115,0.004059268200917721,37710.666666666664,6602.333333333333,158.66666666666666,35965.142857142855,6838.571428571428,173.28571428571428,10604.714285714286
